"","mean_Normal","mean_Tumor","over_10_normal","over_10_tumor","normal_sample","tumor_sample","log2foldChange","pValues","FDR"
"ENSG00000228903.7",2.97224743285251,3.26600476925536,58,513,58,513,0.135972675664893,0.465321696921739,0.509852691883936
"ENSG00000228906.1",0.586535138276868,0.410689432189819,53,389,58,513,-0.514169715594139,5.10576656761136e-10,1.48939097094915e-09
"ENSG00000228915.3",0.0899281832803711,0.25754949007675,2,233,58,513,1.51800445472947,7.6756933207896e-12,2.67675141693237e-11
"ENSG00000228917.1",0.0754470095360197,0.169765454614524,0,134,58,513,1.1700072928789,3.28199490575544e-06,6.72193697961747e-06
"ENSG00000228918.4",0.0479674814833055,0.148637555790035,0,104,58,513,1.63167008479888,0.00178550300493436,0.00275992047213804
"ENSG00000228925.1",0.360761366407282,0.348528289277622,35,356,58,513,-0.0497690887790479,0.839302620829501,0.860283557687734
"ENSG00000228929.1",1.06224161782953,1.13025070725405,55,487,58,513,0.089530861063326,0.268962786873334,0.308605721355867
"ENSG00000228933.8",0.0135932638116589,0.120112058219345,0,72,58,513,3.14341719129401,0.000176250231847315,0.000304386876218311
"ENSG00000228952.1",0.241864954586545,0.86816236461766,19,326,58,513,1.8437631393809,7.28352967360501e-05,0.00013103063391701
"ENSG00000228956.8",0.395596183040033,0.864663294158129,43,436,58,513,1.12810994058137,4.23685085450973e-06,8.58625686339056e-06
"ENSG00000228960.6",0.643622794189552,0.435534523265331,45,361,58,513,-0.563428340019901,5.94478275018121e-05,0.000107803875979722
"ENSG00000228981.3",0.256152841215896,0.427072039349691,19,323,58,513,0.737474552926018,0.00635267044806763,0.00920574178023032
"ENSG00000228997.1",1.43227131022848,0.325776175945512,58,202,58,513,-2.13635179489302,1.66621030001476e-27,3.42401649905931e-26
"ENSG00000228998.4",0.355513451838439,0.225528823711778,36,221,58,513,-0.656592320342697,8.27951140752529e-10,2.37376748996262e-09
"ENSG00000229017.7",0.52042393518404,0.257186917376694,32,261,58,513,-1.01687005828499,0.0102723246089437,0.0145196405609175
"ENSG00000229021.2",0.0682760115462118,0.142804628187293,2,100,58,513,1.06459204818004,0.00350769001761509,0.00523957203109376
"ENSG00000229029.2",0.163839993162466,0.207526435138999,16,190,58,513,0.341007561348557,0.862301882627296,0.880590185776764
"ENSG00000229035.2",0.0714436972111224,0.332112868145789,4,77,58,513,2.21679497605484,0.136798759018163,0.165013699570426
"ENSG00000229036.7",1.82995977046485,1.88177455001772,58,513,58,513,0.0402818604001658,0.604102689185293,0.643927973093971
"ENSG00000229043.3",2.76317683811189,6.09481412873307,58,513,58,513,1.14125432931567,1.7788945935539e-16,9.82773724716662e-16
"ENSG00000229052.2",0.0613122652936664,0.0991157038406485,2,61,58,513,0.692937946739178,0.051017794672486,0.0657374529998713
"ENSG00000229056.2",0.843172227245125,1.07755328886142,49,480,58,513,0.353859964719134,0.0643970075231236,0.0816025047767546
"ENSG00000229092.2",0.114411208178259,0.48818944175089,7,281,58,513,2.09321270257096,1.35433639203023e-09,3.81008743564079e-09
"ENSG00000229097.1",0.90100674932442,0.711563150547748,55,470,58,513,-0.340546112884168,0.000540275299909977,0.000886673197012983
"ENSG00000229108.2",0.476993974488672,0.342698990099208,36,136,58,513,-0.477029101468236,6.60911137386891e-19,4.62990658497245e-18
"ENSG00000229109.2",0.287107793156585,0.324348125401532,23,308,58,513,0.175950609556128,0.207078565059466,0.242455526002342
"ENSG00000229116.3",0.36407330151488,0.267466400731311,43,167,58,513,-0.444871277118409,3.11579086670378e-11,1.02103626278772e-10
"ENSG00000229117.9",182.975561606054,230.428618131769,58,513,58,513,0.332668930104991,0.000374608538730472,0.000625945703493477
"ENSG00000229119.3",2.79469455076109,3.81227464229189,58,512,58,513,0.44796144629222,0.139333524885713,0.167847519282542
"ENSG00000229122.1",0.42981106653175,0.33161878144623,44,357,58,513,-0.374176911814944,0.000188062723382753,0.000323728508351547
"ENSG00000229124.7",4.92182889385463,3.67430777092661,58,511,58,513,-0.42172202780694,8.54927195799398e-08,2.03750789866205e-07
"ENSG00000229127.2",0.684140823057069,0.699046073069217,49,441,58,513,0.0310942255893332,0.98492641088809,0.986919656135219
"ENSG00000229132.2",0.631768802538308,0.85256599037804,44,452,58,513,0.432414809128167,0.369158672080198,0.41291768776815
"ENSG00000229133.1",0.196618604394772,0.312295782790411,16,241,58,513,0.667513249032438,0.0276882762292182,0.0369900598079287
"ENSG00000229140.11",0.0920707065452902,0.439751505553477,4,177,58,513,2.2558743941436,3.29330146292692e-06,6.74387959345519e-06
"ENSG00000229145.1",0.0842052335291217,0.142586864026813,1,106,58,513,0.759859270354533,0.310260115937614,0.352034156106661
"ENSG00000229152.2",4.19035267660167,6.84780036253565,58,513,58,513,0.708568970780651,6.44862259671516e-07,1.41492269383779e-06
"ENSG00000229153.5",0.729374409629334,0.484854796500321,51,330,58,513,-0.58910682697731,5.58532112954048e-09,1.47858011442407e-08
"ENSG00000229155.1",2.67184037751316,1.60192919576251,58,375,58,513,-0.73802343717866,6.74516557265018e-13,2.61418749014157e-12
"ENSG00000229162.1",0.0337736681192506,0.142886165650957,0,118,58,513,2.0808954579293,4.34914853795811e-14,1.8858287497207e-13
"ENSG00000229167.2",0.153906578622219,0.383722382885645,9,254,58,513,1.31800802123637,0.00038651381335145,0.000644771183648131
"ENSG00000229178.1",0.031578692550943,0.168946171082186,0,139,58,513,2.41954030849293,1.71971016145703e-18,1.15862988592953e-17
"ENSG00000229180.7",20.1089124291362,23.4851081165003,58,513,58,513,0.223911178227181,0.00589132676402026,0.00857128108562509
"ENSG00000229196.4",0.305062055656607,0.425806306259047,29,277,58,513,0.481094571253027,0.40505850899853,0.449626980422139
"ENSG00000229204.3",0.849662463383886,1.0730501899233,57,498,58,513,0.336755821405192,0.0232010995415073,0.0312917332666
"ENSG00000229205.5",0.0588834004885459,0.351285129809809,3,63,58,513,2.57670961350804,0.801166876943378,0.826293868289111
"ENSG00000229212.8",0.273926612182836,0.10786532492105,18,82,58,513,-1.34455827043771,5.4635500771562e-08,1.32496517073037e-07
"ENSG00000229214.2",0.293616267749171,0.575092622549875,26,395,58,513,0.969862427928891,1.1605462621243e-05,2.25659862260418e-05
"ENSG00000229222.1",0.202057140805241,0.213640301036547,16,222,58,513,0.0804204841975929,0.847844159848616,0.867920100703941
"ENSG00000229228.1",0.0874892027378871,0.354607048342605,4,254,58,513,2.01904432580466,4.16921498190178e-11,1.35189101143045e-10
"ENSG00000229236.3",0.0934630203178009,0.112142811725415,6,70,58,513,0.262869582970691,0.737328990207916,0.768121768997067
"ENSG00000229237.2",0.253686213006718,0.462005361825768,27,402,58,513,0.864864479101828,5.53182187515005e-10,1.60848830634557e-09
"ENSG00000229251.3",0.168203451818038,0.23623654983993,10,241,58,513,0.49002487920556,0.00399082504921558,0.00592516158084952
"ENSG00000229261.1",0.0169411737828493,0.175774912434143,0,65,58,513,3.37512343424179,1.1797455505783e-07,2.77235450329324e-07
"ENSG00000229267.3",0.307444368417128,0.966962393991734,28,433,58,513,1.65313440249685,3.93214373476292e-13,1.55660455404508e-12
"ENSG00000229272.2",0.911268417966578,0.49936615123978,53,347,58,513,-0.867778034817215,8.90124501329274e-11,2.78344222639214e-10
"ENSG00000229274.2",0.344234068634566,0.119903702482118,22,93,58,513,-1.52151367895955,1.10422025107942e-07,2.60186296388849e-07
"ENSG00000229282.2",0.042663568666793,0.130858242083577,0,111,58,513,1.61692824262356,3.75549335392375e-13,1.48982096135551e-12
"ENSG00000229298.1",0.0636244519830181,0.133988811134356,0,110,58,513,1.0744593020859,0.000296061867157118,0.000499598451413869
"ENSG00000229312.2",0.00527745154034144,0.273253999716426,0,182,58,513,5.69425737683552,6.85520098789574e-17,3.93383302699235e-16
"ENSG00000229314.5",4.24577761638276,14.8078820630184,58,467,58,513,1.80226459662137,0.0985154004906646,0.121515514154998
"ENSG00000229320.3",5.31301772471877,6.34307809918411,58,513,58,513,0.255651579687626,0.137100829618623,0.1653248768887
"ENSG00000229321.2",0.386678972813346,0.327105659586956,39,342,58,513,-0.24137959318151,0.00281541620938942,0.00425368579114012
"ENSG00000229325.1",0.243148540933904,0.238441892664767,19,242,58,513,-0.0282002043410757,0.134020794698994,0.161931646823355
"ENSG00000229331.1",0.135994915217201,0.135531927490365,5,98,58,513,-0.00491996104831176,0.117975570057897,0.143815436868088
"ENSG00000229334.1",0.665259247824095,0.425417335011631,53,391,58,513,-0.645037838616985,1.03900500428866e-09,2.95273655214889e-09
"ENSG00000229337.2",0.696641906013254,0.403082998099821,52,378,58,513,-0.789340327760843,2.24531061539289e-14,1.00002445976138e-13
"ENSG00000229344.1",1.50298091464759,2.91089987245764,58,485,58,513,0.953638525730591,0.594764243943123,0.635264084397225
"ENSG00000229349.2",0.0907739796081462,0.122955580638067,5,78,58,513,0.437786503773537,0.447390949671047,0.492034420236689
"ENSG00000229358.3",1.62664801925565,3.23560021642684,58,513,58,513,0.992131254052672,9.04979639151472e-18,5.6909838702643e-17
"ENSG00000229368.1",0.141008521512516,0.180356402012518,7,200,58,513,0.355068283510331,0.0284682917649036,0.0379895709379405
"ENSG00000229388.1",0.227798326637112,0.301607423375627,17,312,58,513,0.404914788352794,0.00904940466094931,0.0128733385977466
"ENSG00000229391.7",128.857029371102,61.1302428673857,56,500,58,513,-1.07581303684181,1.79556910402908e-10,5.46437718055563e-10
"ENSG00000229404.6",0.0492202275660815,1.78131625591296,2,256,58,513,5.17754853785661,1.63025888429958e-09,4.54394621792774e-09
"ENSG00000229409.1",0.113007794772656,0.240880403530401,5,194,58,513,1.09189474329611,0.00511505266759607,0.00749590730457677
"ENSG00000229413.2",0.782258741479326,0.998649080262776,51,480,58,513,0.35233193685728,0.0676112166109355,0.0854032994610912
"ENSG00000229415.10",71.8298331589096,45.7583933106279,58,497,58,513,-0.65054676809309,9.51335304157929e-12,3.29049164562400e-11
"ENSG00000229419.1",1.86297408080694,2.04878742615583,58,507,58,513,0.137162701462906,0.0335299236857595,0.0443471728925811
"ENSG00000229422.2",0.0801370735653852,0.123196245030221,4,114,58,513,0.620416552259852,0.027630665451981,0.0369243735189125
"ENSG00000229425.3",0.275059901456837,0.296401630663932,15,187,58,513,0.107807547432806,0.0643400608556079,0.081538217847726
"ENSG00000229431.1",0.304173797049595,0.628793482798329,31,425,58,513,1.04769038676542,1.73970102799711e-11,5.85523077808133e-11
"ENSG00000229447.2",0.219737081989846,0.311635726878661,18,328,58,513,0.504082283873982,0.000672006479499943,0.00109193771114783
"ENSG00000229473.2",0.132843040736224,0.162305041854165,5,133,58,513,0.288985165377028,0.186128501376347,0.219542616555111
"ENSG00000229474.7",2.31050620750518,2.62610541406845,58,509,58,513,0.184715862863006,0.627731652096907,0.666731453204639
"ENSG00000229484.1",0.111316717905005,0.0945120064512385,8,66,58,513,-0.236100756900499,0.000146683328566922,0.000255442558116211
"ENSG00000229487.1",0.110537664995127,0.145976089304013,3,141,58,513,0.401194034459657,0.0693638453757735,0.0874445633335438
"ENSG00000229498.1",0.552826203313984,0.214780365912804,50,155,58,513,-1.36396388361401,4.17865967219719e-20,3.30688742816039e-19
"ENSG00000229503.1",0.234087811607908,0.178628164434574,19,154,58,513,-0.390090249541523,0.00013425415223643,0.000234904484797199
"ENSG00000229519.2",0.14124501845722,0.112725915776824,8,99,58,513,-0.325380755928826,0.259384389264957,0.298503054119677
"ENSG00000229525.1",0.0426549137210684,0.216017191059666,0,185,58,513,2.34036227890712,1.53586901327966e-16,8.53000521618725e-16
"ENSG00000229536.3",0.153810300815147,0.105754488770392,8,75,58,513,-0.540433225004786,1.58545363292001e-08,4.03975864016768e-08
"ENSG00000229539.1",0.382973132088648,0.603517593147186,32,430,58,513,0.65615264580514,3.29789369114486e-05,6.1291307537552e-05
"ENSG00000229544.9",0.00864559842247182,2.08856685986479,0,247,58,513,7.91633178655264,8.62193464028633e-19,5.97614392050697e-18
"ENSG00000229587.2",0.126625571228233,0.185349655589239,3,183,58,513,0.549680657120598,0.00528624486781415,0.00773425723802291
"ENSG00000229589.1",1.2955599325386,1.35784318092082,58,505,58,513,0.0677411144091177,0.116265462586208,0.141875762343049
"ENSG00000229591.1",0.0939484175076061,0.268419023076226,2,258,58,513,1.51454615432206,3.30175825510899e-12,1.19890328117573e-11
"ENSG00000229598.1",0.23733504332703,0.306942924594213,23,304,58,513,0.371045279263729,0.0410134482291908,0.0535518541589869
"ENSG00000229604.2",0.213417069258454,0.404171833527009,15,172,58,513,0.92129321612247,0.697008521128338,0.731705197610412
"ENSG00000229605.5",0.136360563967791,0.131805359832914,8,88,58,513,-0.049017433001266,0.0419482488568197,0.0546929967953825
"ENSG00000229609.1",0.0113732302025955,0.151263681339956,0,63,58,513,3.73335166670189,0.0256118341284738,0.0343735360916182
"ENSG00000229618.3",0.0378358339616787,0.191254656377399,0,110,58,513,2.33766972290091,7.70375835528352e-07,1.67699731861759e-06
"ENSG00000229619.4",10.2585767178353,2.63244578180528,58,512,58,513,-1.96235486156655,1.58182215375676e-33,2.47084386660029e-31
"ENSG00000229635.1",0.150017159593458,0.125475125417495,6,93,58,513,-0.257726143553808,0.000997192167333597,0.00159043586105876
"ENSG00000229638.1",3.45340846797061,4.11645503166607,58,513,58,513,0.253381480351282,0.595927937582761,0.63636790964374
"ENSG00000229644.6",7.72721591440672,10.5805062630651,57,505,58,513,0.453388044615754,0.84127215918464,0.862066617256563
"ENSG00000229647.2",0.274620744978907,2.18840426548546,15,436,58,513,2.99436675626768,5.30606205782729e-17,3.07444999478453e-16
"ENSG00000229656.7",0.0660841735415546,0.879445445621825,1,231,58,513,3.73421737814391,5.05033378775908e-15,2.40266242310322e-14
"ENSG00000229659.1",0.621333756764519,0.602617165806796,54,476,58,513,-0.0441266680365616,0.208291157950554,0.243744774445415
"ENSG00000229660.1",0.112981509008815,0.240953842502533,6,212,58,513,1.09267013308434,1.67201316153866e-05,3.19872926916217e-05
"ENSG00000229666.1",0.352049013985164,0.436162339726321,38,365,58,513,0.309088904489743,0.940093437464029,0.94869758833534
"ENSG00000229671.3",0.873699653956324,0.32978797723914,54,291,58,513,-1.40559861426746,3.51533629185522e-21,3.10186465941038e-20
"ENSG00000229676.3",0.179394935150874,0.449008643339641,14,164,58,513,1.32360405757866,0.0168563756785482,0.0231715563413547
"ENSG00000229677.1",0.166630520332941,0.169187524976011,7,165,58,513,0.0219705240021023,0.645092594784625,0.683029383562465
"ENSG00000229689.3",2.46849193484176,5.43106019577109,58,512,58,513,1.13760392217048,1.04363154221505e-06,2.24373086439517e-06
"ENSG00000229692.3",0.773783019486272,1.09396379339479,56,508,58,513,0.499564015870761,6.83866596570384e-06,1.35975354047583e-05
"ENSG00000229694.7",0.146692428291485,0.100918360253594,7,63,58,513,-0.539605736117317,1.57274604345322e-05,3.01695918657159e-05
"ENSG00000229719.5",0.0357089534786565,0.290803863841314,1,85,58,513,3.02568867949721,0.000215359917847593,0.000368198251622682
"ENSG00000229727.7",0.0920481112203123,0.131714654505919,5,118,58,513,0.516955844411192,0.175083483319335,0.20747531132382
"ENSG00000229728.1",0.340409060694033,0.406025566192859,37,376,58,513,0.254301134522539,0.82227678757792,0.845142869936403
"ENSG00000229739.4",0.465487728530297,0.593112432114619,45,410,58,513,0.349562477071982,0.194953317738865,0.229271531957663
"ENSG00000229754.1",1.2463615030545,2.27638714622787,56,425,58,513,0.869023360322325,0.590119824011156,0.630714209820871
"ENSG00000229757.2",0.0206666110484404,0.0667765426514504,0,45,58,513,1.69203956776321,0.00261534887399193,0.00396785483906436
"ENSG00000229759.1",0.135128840982554,0.11693644193411,8,97,58,513,-0.208611026852342,0.261745477076981,0.300969450944446
"ENSG00000229769.2",0.0626348711094834,0.101107245123383,2,61,58,513,0.690848394597469,0.30792792002009,0.349523961986557
"ENSG00000229771.2",0.402509669877785,0.506222564569263,21,292,58,513,0.330748373256723,0.117145285336366,0.142876304972899
"ENSG00000229780.1",0.056572990181205,0.211775250526294,0,238,58,513,1.90434866402041,4.0687185204425e-17,2.39397559222987e-16
"ENSG00000229781.1",0.0425448307542429,0.178496301123577,1,49,58,513,2.06883841985369,0.544748602969143,0.587896563543192
"ENSG00000229806.1",0.093973717867589,0.113751565184166,4,85,58,513,0.275557164382852,0.437133095027515,0.481580465143243
"ENSG00000229807.12",31.76925980963,51.7672880255106,34,315,58,513,0.704409263390308,0.136341114759691,0.164476786352403
"ENSG00000229808.1",0.28164007310328,0.371327961522409,21,348,58,513,0.39884133410199,0.000149157376958713,0.000259544319750053
"ENSG00000229809.8",12.4800342626587,12.0622247320291,58,513,58,513,-0.0491258754789871,0.315450155015401,0.357536516560021
"ENSG00000229816.1",0.172036039552709,0.382249593869159,10,353,58,513,1.15180414431093,4.52106433312618e-14,1.95651182558933e-13
"ENSG00000229832.1",0.0791529752305367,0.121578875557518,3,86,58,513,0.619177095918475,0.000847185901953798,0.00136257982588083
"ENSG00000229833.10",1.01770254990137,1.25819430888477,57,506,58,513,0.306038783836135,0.0451681798874897,0.0586348442546378
"ENSG00000229836.1",0.055118831334882,0.114050161210667,0,97,58,513,1.049051281385,0.24155150537486,0.27934049903257
"ENSG00000229839.6",0.198657180247754,0.151617724230431,12,136,58,513,-0.389842523466706,7.61322694787935e-05,0.000136652737049418
"ENSG00000229848.1",0.406734056954807,0.580055141017522,39,395,58,513,0.512104255118194,0.0423611096282007,0.0551929019841737
"ENSG00000229852.4",2.20686755755496,3.14123850462244,58,513,58,513,0.509333435920957,1.04752908101789e-05,2.04502738759646e-05
"ENSG00000229867.2",0.163673104326747,0.300956856347723,10,291,58,513,0.878739414716655,0.000147640641256884,0.000257024393516196
"ENSG00000229869.1",0.125162419299124,0.1025134392065,9,77,58,513,-0.287988395062282,0.00966479329164523,0.0137086376714423
"ENSG00000229870.1",0.150034973868891,0.143914893331943,6,126,58,513,-0.060082938927424,0.26245785317464,0.301724915965786
"ENSG00000229873.1",0.133589985349057,0.166682962976335,10,199,58,513,0.31929479150821,0.208846554998566,0.244329334237099
"ENSG00000229876.1",0.0132979076418992,0.168837779312644,0,61,58,513,3.66636659109996,0.154913895203462,0.185289445666784
"ENSG00000229886.1",0.786423933155462,0.469835159379828,55,329,58,513,-0.743152548512068,4.74999034384617e-12,1.69314380064128e-11
"ENSG00000229891.2",1.33010957695034,2.00861832710292,58,490,58,513,0.594658350041952,0.137100829618623,0.1653248768887
"ENSG00000229896.2",0.0865804303581364,0.35556716666447,3,225,58,513,2.03800923402461,1.47399302298232e-06,3.12040375194435e-06
"ENSG00000229901.1",0.0844373847514805,0.192883081456768,4,177,58,513,1.19177280398999,4.4439624908297e-05,8.16255782770021e-05
"ENSG00000229921.7",0.123948322717978,1.37381828864868,9,186,58,513,3.47038054131042,0.0239966206598066,0.0322982673926576
"ENSG00000229931.1",1.05908486675543,0.884939859400726,57,482,58,513,-0.259166882284906,0.000444729436658096,0.000736036193036185
"ENSG00000229932.3",0.460519439900976,0.731863660004828,42,448,58,513,0.668312853616618,0.00265723013095095,0.00402883251077044
"ENSG00000229939.1",0.807546956471984,0.691597132982106,56,447,58,513,-0.223614262407826,0.00146680257168197,0.00229473191165364
"ENSG00000229944.3",0.23550908133952,0.295323827053471,23,263,58,513,0.326515067500273,0.290241118085087,0.331224998640716
"ENSG00000229950.1",0.0618339789171397,0.491283094823806,2,333,58,513,2.99008284763529,9.79800527693223e-25,1.31788444119557e-23
"ENSG00000229951.5",0.529304207726066,1.20737745988355,45,457,58,513,1.18970774543893,8.2542559420541e-05,0.000147593475355263
"ENSG00000229953.1",0.107161596151557,1.58279539888346,3,361,58,513,3.88461489634502,2.56932542012201e-17,1.54216909161927e-16
"ENSG00000229956.11",1.2458762421413,0.983695194785115,58,490,58,513,-0.340877506607408,1.56696945005034e-08,3.99343617638351e-08
"ENSG00000229961.3",0.220388619155029,0.237937114056526,21,201,58,513,0.110530599467265,0.763335811569464,0.791694663157295
"ENSG00000229970.3",0.0139576892930315,0.83890708862256,0,296,58,513,5.90937900980488,1.52522316778899e-19,1.13513631222685e-18
"ENSG00000229980.5",0.580864705086268,0.69251126036083,53,477,58,513,0.253635359379005,0.25926671946399,0.298380723277521
"ENSG00000229994.1",0.368096355724543,0.437825987230075,36,372,58,513,0.250274121815065,0.884831798219891,0.900409339572142
"ENSG00000230002.3",0.509191964647187,1.09764696963986,50,488,58,513,1.10813256466434,1.1334605947747e-07,2.667887068623e-07
"ENSG00000230006.7",1.11813401496838,6.64951826003525,50,490,58,513,2.57215671090028,4.29387220912019e-14,1.86216814595492e-13
"ENSG00000230010.2",0.0554817761486582,0.101741425344685,1,59,58,513,0.87482133208089,0.000605851979035796,0.00098885232204611
"ENSG00000230021.10",0.0780167700391681,0.117564359536007,0,92,58,513,0.591594587382257,0.00120673615937277,0.0019051359820876
"ENSG00000230037.1",0.316650614319421,0.242355502800075,19,186,58,513,-0.385767038343996,0.172649460644957,0.204868512152157
"ENSG00000230042.1",0.239893235947375,0.193687122365731,20,167,58,513,-0.308664442864272,2.52716079962568e-05,4.7508459415493e-05
"ENSG00000230061.2",0.117407917903434,1.3521683789071,2,272,58,513,3.52567320342411,8.15346853573271e-07,1.77180623811442e-06
"ENSG00000230062.5",4.57972264507397,0.915748884069047,49,234,58,513,-2.32223628619499,2.05079412432623e-14,9.16969490723612e-14
"ENSG00000230067.3",0.143397810484271,0.198026152252602,7,160,58,513,0.465667975935607,0.0776242980743106,0.0971778102874662
"ENSG00000230071.2",0.168406697245722,0.232721606146079,10,239,58,513,0.466655645401751,0.0268970569039478,0.0359990746988316
"ENSG00000230074.3",3.59654991444703,2.74494101663362,58,511,58,513,-0.389838477684474,3.64753939654453e-08,8.98683023604559e-08
"ENSG00000230076.1",3.20245368567896,4.50025201751681,41,433,58,513,0.490828089452328,0.155753568700612,0.186166491674845
"ENSG00000230079.1",0.0783358297162436,0.103201324316446,0,73,58,513,0.397717251882747,0.164242804108964,0.195565119353303
"ENSG00000230082.1",0.349098314686406,1.14531455586759,37,479,58,513,1.71403858568321,3.30850953596649e-17,1.9625205072973e-16
"ENSG00000230084.6",0.905776208797359,0.876834529280133,54,461,58,513,-0.0468500339377898,0.0268392700014462,0.0359271640164227
"ENSG00000230091.6",1.36750917975535,2.09407063575773,58,506,58,513,0.61475958958137,0.0388226487993345,0.0508578249696553
"ENSG00000230092.7",0.0797412444964036,0.126649751949852,2,98,58,513,0.667446225150486,2.59227079590939e-05,4.86771879973196e-05
"ENSG00000230099.2",0.288180250136703,0.363646765364321,25,269,58,513,0.33556627694337,0.303649552104336,0.34519024199974
"ENSG00000230102.8",0.257488425088938,0.464150820849638,21,314,58,513,0.850086089777668,0.101810276834213,0.125349919305835
"ENSG00000230107.1",0.0917665363223578,0.325297199535732,5,223,58,513,1.82571834233303,1.29033258356049e-10,3.97381852573576e-10
"ENSG00000230118.1",0.187110298074342,0.4180949294847,11,233,58,513,1.15994158394065,0.450499071507324,0.495182903346536
"ENSG00000230124.8",24.0451211422152,39.295321535357,58,513,58,513,0.708613362067573,4.54773498977888e-23,5.01014532333239e-22
"ENSG00000230138.2",0.156945550088381,0.140224923713293,11,126,58,513,-0.162521326301797,0.0377006022965668,0.0494966582682863
"ENSG00000230148.8",0.434054654215073,0.806367677572368,40,414,58,513,0.893561099238765,0.0366561595955995,0.0482074280622599
"ENSG00000230149.2",0.128868083710343,0.152485703113515,6,166,58,513,0.24277898266203,0.413058762625448,0.457574741391236
"ENSG00000230155.6",0.111049791832701,0.113727081031486,3,89,58,513,0.034369145484259,0.921402315924746,0.932671775240901
"ENSG00000230156.3",0.292177740650879,0.149238805429931,25,34,58,513,-0.969223554276683,6.15040857147092e-15,2.90181628429593e-14
"ENSG00000230185.5",0.420080134339347,0.478413237033004,45,453,58,513,0.187592745321032,0.24878040452015,0.28713090449126
"ENSG00000230191.1",0.0994270517007826,0.120349719242028,4,79,58,513,0.275522443419192,0.625487690460364,0.664563260579816
"ENSG00000230199.1",0.174504823424381,0.236406434632406,13,172,58,513,0.438002390073258,0.81573831992571,0.839322316035291
"ENSG00000230202.1",3.6749630418845,5.67825334723111,58,513,58,513,0.627717478150073,0.240944355917411,0.278687490655178
"ENSG00000230204.1",0.808866197087017,0.670173681194472,53,429,58,513,-0.271366040617907,0.000146654801200092,0.000255409828317813
"ENSG00000230207.1",0.729962575343009,0.953015815688369,52,488,58,513,0.384677656499798,0.478250165895424,0.522643603607535
"ENSG00000230212.6",0.101828307876799,0.205969863718615,3,143,58,513,1.01629458549263,0.0203454420533876,0.0276563113372182
"ENSG00000230216.1",0.120919519180837,0.243003190165849,4,233,58,513,1.00692810635512,7.18468147975789e-07,1.56874016078234e-06
"ENSG00000230224.1",0.410629523791352,0.609940906472108,40,430,58,513,0.570832116055813,0.000153763634449786,0.000267063690199965
"ENSG00000230257.5",0.117988542691822,2.32731534546717,8,188,58,513,4.30194802737081,0.204321690666281,0.23943064242496
"ENSG00000230262.8",0.16727773740227,0.147651615840146,11,144,58,513,-0.180048308452188,0.0396093867687004,0.0518315312448507
"ENSG00000230266.1",0.18197961560231,0.352628646792639,11,184,58,513,0.954372824483002,0.204631569864,0.239783061235592
"ENSG00000230267.7",0.133512497938564,0.248854127375684,13,182,58,513,0.898325517945004,0.833870504833745,0.855450734474087
"ENSG00000230280.2",0.156573042988583,0.288740556854783,11,284,58,513,0.882937917767562,2.80404385208897e-06,5.78579326674939e-06
"ENSG00000230289.1",0.0775061667433633,0.115328372582871,2,83,58,513,0.573364474743227,0.0117827799049469,0.0165278870144119
"ENSG00000230291.5",0.195420951784852,0.22326713892225,17,172,58,513,0.192185774785532,0.690929158267994,0.726242486291823
"ENSG00000230295.1",0.39402935126213,0.65068325056387,37,428,58,513,0.72365231726026,8.75861133079966e-06,1.72309951705812e-05
"ENSG00000230299.1",0.0711031063180162,0.130225037749483,0,113,58,513,0.873022361200223,1.15648029237672e-06,2.47458870128424e-06
"ENSG00000230303.6",0.234168916720355,0.17076244928934,22,177,58,513,-0.455558826281594,0.000397124884651454,0.000661295210547843
"ENSG00000230311.2",0.0727915674799775,0.118737699430665,2,61,58,513,0.705934829364585,0.0344976686815657,0.0455582417362814
"ENSG00000230316.7",0.113158868658336,8.26746543226734,4,441,58,513,6.19102354503582,3.23238081853779e-26,5.35505918182251e-25
"ENSG00000230319.1",0.200452401928355,0.115298452363176,13,89,58,513,-0.797886556736127,3.5687482403789e-11,1.16409063174671e-10
"ENSG00000230325.1",0.0712292546879631,0.0942975831372274,1,72,58,513,0.404750900228657,0.0721065928956403,0.0906887711846342
"ENSG00000230330.1",0.695597745976908,0.718332767674664,55,458,58,513,0.0463990696895425,0.130141399117039,0.15761355896388
"ENSG00000230333.6",0.495589500470134,0.625756549550097,49,373,58,513,0.336455863169337,0.525828174020765,0.569609202999088
"ENSG00000230337.1",0.076636124921493,0.199956046099111,1,198,58,513,1.38358638611324,4.94133525135157e-13,1.93769455567794e-12
"ENSG00000230356.1",0.0108043029367228,0.279570894622607,0,101,58,513,4.69353627173171,6.20984648531104e-12,2.18414142162622e-11
"ENSG00000230358.4",0.172253967867275,0.26784577776999,14,288,58,513,0.636865338312896,2.28563759211232e-05,4.31788220374426e-05
"ENSG00000230359.5",0.477199282925573,0.851448475065027,46,479,58,513,0.835327353514358,2.82874862797017e-09,7.72525980801263e-09
"ENSG00000230362.1",0.278632748326522,0.286351333139792,28,296,58,513,0.0394214890415274,0.309416513031322,0.35112260241649
"ENSG00000230364.1",0.104260015261206,0.144729544699883,2,123,58,513,0.473173483594969,0.34436481717082,0.387663400634751
"ENSG00000230368.2",0.0859878712198372,0.32117129083568,4,64,58,513,1.90113785368559,4.10683308732132e-05,7.56609898044693e-05
"ENSG00000230373.8",0.438132746143767,0.661502428084272,37,395,58,513,0.594378405957341,0.0143101799824523,0.0198607860746517
